CampaignURL,Unnamed: 0,CampaignName,SportName,ShortDescription,FundsRaised,SportUrlClean,numSupporters,FundsRaisedPercent,City,State,Country,Currency,Amount,TeamOrAthlete,AmountAdjusted,Success,DonationRaised,ParentCampaign,CreatorCampaigns,CreatorSupporters,SportType,Story,CreatorBio,StoryCleaned,Wordcount,NarcissismFactor,language,is_english,Story_Original,joy,sadness,negative,positive,fear,trust
https://sportfunder.com/tjslaviatuzvolen/28678,0,TJ SLAVIA TU ZVOLEN,Volleyball,Serve Training Machine,€0,https://sportfunder.com/teams/volleyball,0.0,0,Zvolen,Banská Bystrica Region,Slovakia,Euro,0,teams,0.0,0,€0.00,,"1
CAMPAIGN",,Volleyball,the tj slavia tu zvolen is working to get top athletes to be pro volleyball players  the process is long  it takes patience  perseverance  and a very dedicated athlete and organization to make it happen  tj slavia tu zvolen has 60 athletes and coaches and support staff working together to get ready for the season  we have created a fundraising campaign and we want to team up with you  to help us reach our goals in representing our club on the competitions +the average cost for our season is approximately 20 000 eur  we have no other chance to buy equipment needed to improve our players  we would very much like to buy serving machine to get new level of training  it costs 2800 eur and you can find it here +http //www jofosport com/freddie baby/+by contributing  you are supporting tj slavia tu zvolen as an organization and its athletes  you are also becoming part of something big  and so powerful  that is helping young athletes reach their dreams and achieve athletic excellence  being a part of the tj slavia tu zvolen is a big step forward in an athlete's development  and we believe we can take them to the next level +we are asking for your support and to help spread the word  please team up with us ,,tj slavia tu zvolen working get top athletes pro volleyball players process long takes patience perseverance dedicated athlete organization make happen tj slavia tu zvolen athletes coaches support staff working together get ready season created fundraising campaign want team help us reach goals representing club competitions +the average cost season approximately eur chance buy equipment needed improve players would much like buy serving machine get new level training costs eur find +http //www jofosport com /freddie baby /+by contributing supporting tj slavia tu zvolen organization athletes also becoming part something big powerful helping young athletes reach dreams achieve athletic excellence part tj slavia tu zvolen big step forward athlete 's development believe take next level +we asking support help spread word please team us,124,10.491,en,1,"The TJ Slavia TU Zvolen is working to get top athletes to be pro volleyball players. The process is long, it takes patience, perseverance, and a very dedicated athlete and organization to make it happen. TJ Slavia TU Zvolen has 60 athletes and coaches and support staff working together to get ready for the season. We have created a fundraising campaign and we want to team up with you! To help us reach our goals in representing our club on the competitions.
The average cost for our season is approximately 20 000 Eur, We have no other chance to buy equipment needed to improve our players. We would very much like to buy serving machine to get new level of training. It costs 2800 Eur and you can find it here:
http://www.jofosport.com/freddie-baby/
By contributing, you are supporting TJ Slavia TU Zvolen as an organization and its athletes. You are also becoming part of something BIG, and so POWERFUL, that is helping young athletes reach their dreams and achieve athletic excellence. Being a part of the TJ Slavia TU Zvolen is a big step forward in an athlete's development, and we believe we can take them to the next level.
We are asking for your support and to help spread the word! Please team up with us!",3.0,0.0,2.0,7.0,0.0,8.0
https://sportfunder.com/umangsingh/31803,1,UMANG SINGH,Tennis,I will be representing India in International...,$0 ,https://sportfunder.com/teams/tennis,0.0,0,Zirakpur,Punjab,India,USD,0,teams,0.0,0,,,,,,,,,1,0.0,unknown,0,0,,,,,,
https://sportfunder.com/danielvassalladams/25809,2,DANIEL VASSALL-ADAMS,Tennis,Help get Jake's tennis career off the ground !,€100,https://sportfunder.com/teams/tennis,6.0,10,Zürich,Zurich,Switzerland,Euro,100,teams,99.35,0,€100.00,,"1
CAMPAIGN","1
SUPPORTER",Tennis,jake is getting serious about his tennis +this time last year last year on elba   we happened to stay in a resort that is home to a tennis camp run by the legendary italian coach  riccardo piatti  piatti has coached the likes of novak djokovic  ivan ljubičić  richard gasquet  and is now part of milos raonic's camp +jake looked on in envy as some of italy's top juniors trained for six hours a day   followed by friendly matches under the floodlights  i told jake that if he started to take his tennis seriously  he too could perhaps take part in the piatti camp one day +jake's worked hard on his tennis this past year  winning all his under 12 club matches  and winning first round singles in three tournaments already this summer  when we arrived here a week ago jake was booked in for two hours a day normal coaching  however when jake swaggered up in all his kit  they asked if he would like to join the piatti training camp +jake literally got on his knees and begged us  dani and i relented  and ten minutes later jake was having his ground strokes taken apart by piatti  who had welcomed him into his fold +below is a link to a little video jake made to show where he has got to after a week of 6 hours training a day +it was quite a serious financial commitment to make on the make the first week possible  and now he is begging us again to take part in week two of the camp   +i said i would ask some family and friends on his behalf  if they were willing to support jake at what he believes is the outset of his young tennis career  where he will take it from here has yet to be seen  but piatti said it's rare for an eleven year old to jump five inches off the ground on his first serve  +the cost of week two is just over eur 1000  which will now try to raise over the next couple of days +they'll be no immediate return on your investment  however all kind sponsors will be kept informed of jake's progress from here on in   and who knows  it might mean one day mean that you're sitting at the back of the players box at sw19  +love from elba ,,jake getting serious tennis +this time last year last year elba happened stay resort home tennis camp run legendary italian coach riccardo piatti piatti coached likes novak djokovic ivan ljubičić richard gasquet part milos raonic 's camp +jake looked envy italy 's top juniors trained six hours day followed friendly matches floodlights told jake started take tennis seriously could perhaps take part piatti camp one day +jake's worked hard tennis past year winning club matches winning first round singles three tournaments already summer arrived week ago jake booked two hours day normal coaching however jake swaggered kit asked would like join piatti training camp +jake literally got knees begged us dani relented ten minutes later jake ground strokes taken apart piatti welcomed fold +below link little video jake made show got week hours training day +it quite serious financial commitment make make first week possible begging us take part week two camp +i said would ask family friends behalf willing support jake believes outset young tennis career take yet seen piatti said 's rare eleven year old jump five inches ground first serve +the cost week two eur try raise next couple days +they'll immediate return investment however kind sponsors kept informed jake 's progress knows might mean one day mean 're sitting back players box sw19 +love elba,219,17.613,en,1,"Jake is getting serious about his tennis.
This time last year last year on Elba,  we happened to stay in a resort that is home to a tennis camp run by the legendary Italian coach, Riccardo_Piatti. Piatti has coached the likes of Novak Djokovic, Ivan Ljubičić, Richard Gasquet, and is now part of Milos Raonic's camp.
Jake looked on in envy as some of Italy's top juniors trained for six hours a day,  followed by friendly matches under the floodlights. I told Jake that if he started to take his tennis seriously, he too could perhaps take part in the Piatti camp one day.
Jake's worked hard on his tennis this past year, winning all his under 12 club matches, and winning first round singles in three tournaments already this summer. When we arrived here a week ago Jake was booked in for two hours a day normal coaching, however when Jake swaggered up in all his kit, they asked if he would like to join the Piatti training camp.
Jake literally got on his knees and begged us, Dani and I relented, and ten minutes later Jake was having his ground strokes taken apart by Piatti, who had welcomed him into his fold.
Below is a link to a little video Jake made to show where he has got to after a week of 6 hours training a day.
It was quite a serious financial commitment to make on the make the first week possible, and now he is begging us again to take part in week two of the camp.  
I said I would ask some family and friends on his behalf, if they were willing to support Jake at what he believes is the outset of his young tennis career. Where he will take it from here has yet to be seen, but Piatti said it's rare for an eleven year old to jump five inches off the ground on his first serve !
The cost of week two is just over EUR 1000, which will now try to raise over the next couple of days.
They'll be no immediate return on your investment, however all kind sponsors will be kept informed of Jake's progress from here on in.  And who knows, it might mean one day mean that you're sitting at the back of the players box at SW19 !
Love from Elba.",5.0,3.0,4.0,9.0,1.0,10.0
https://sportfunder.com/seanamini/29524,3,SEAN AMINI,Hockey,One Team One Dream!,€100,https://sportfunder.com/teams/hockey,3.0,2,Zürich,Zürich,Schweiz,Euro,100,teams,99.35,0,€100.00,,"1
CAMPAIGN","3
SUPPORTERS",Hockey,my name is sean amini and i've been a hockey player since 9 and living in zurich  switzerland +i am currently playing for the iranian national team in hockey   my main goals this year are is to attend with the national team at the world roller games 2019 in barcelona www wrg2019 com (04    14  july)+my journey of being a iranian hockey player has taught me so much about myself  such as my strengths and weaknesses  and how hard i can push myself physically and mentally  in 2016 i got recruitet for the iranian national team and a dream comes true  playing for my country i was born  i've been to iran after 34 years  i met my team mates  coaches  friends and family and specially my country after such a long time  we started to practice together  go out together and i found a second family  i've started to run donations in switzerland to help the iranian national team to attend as the first ice hockey team of iran at the asian winter games in sapporo  japan 2017  me as the 1st captain +we attend at the asian roller skating championship and won the gold medal in inlinehockey  what an unbelievable story +and no we really want to reach new level of dreams at the world roller games in barcelona  but due to the whole embargo of our country my team mates has no possibility of getting sponsors or help from other people ++i already spend 3000 eur of my savings but to be able to reach these goals this year we have 5000   7500 eur less  this is why i need your support  all donations will directly help us and our fees  by contributing you will help us to reach our goals but you will also take part in our journey of becoming maybe a medalist ,,name sean amini 've hockey player since living zurich switzerland +i currently playing iranian national team hockey main goals year attend national team world roller games barcelona www wrg2019 com (04 july )+my journey iranian hockey player taught much strengths weaknesses hard push physically mentally got recruitet iranian national team dream comes true playing country born 've iran years met team mates coaches friends family specially country long time started practice together go together found second family 've started run donations switzerland help iranian national team attend first ice hockey team iran asian winter games sapporo japan captain +we attend asian roller skating championship gold medal inlinehockey unbelievable story +and really want reach new level dreams world roller games barcelona due whole embargo country team mates possibility getting sponsors help people ++i already spend eur savings able reach goals year eur less need support donations directly help us fees contributing help us reach goals also take part journey becoming maybe medalist,161,8.456,en,1,"My name is Sean Amini and I've been a hockey player since 9 and living in Zurich, Switzerland.
I am currently playing for the Iranian National Team in hockey.  My main goals this year are is to attend with the national team at the World Roller Games 2019 in Barcelona www.wrg2019.com (04. - 14. July)
My journey of being a Iranian hockey player has taught me so much about myself, such as my strengths and weaknesses, and how hard I can push myself physically and mentally. In 2016 I got recruitet for the Iranian national team and a dream comes true. Playing for my country I was born. I've been to Iran after 34 years! I met my team mates, coaches, friends and family and specially my country after such a long time. We started to practice together, go out together and I found a second family. I've started to run donations in Switzerland to help the Iranian national team to attend as the first Ice Hockey team of Iran at the Asian Winter Games in Sapporo, Japan 2017, me as the 1st Captain.
We attend at the Asian Roller Skating Championship and won the gold medal in Inlinehockey, what an unbelievable story.
and no we really want to reach new level of dreams at the World Roller Games in Barcelona. But due to the whole embargo of our country my team mates has no possibility of getting sponsors or help from other people.

I already spend 3000 EUR of my savings but to be able to reach these goals this year we have 5000 - 7500 EUR less. This is why I need your support. All donations will directly help us and our fees. By contributing you will help us to reach our goals but you will also take part in our journey of becoming maybe a medalist.",8.0,0.0,4.0,16.0,2.0,23.0
https://sportfunder.com/sambofederationofarmenia/28323,4,SAMBO FEDERATION OF ARMENIA,Sambo,Donate to the Armenian national sambo team,$0 ,https://sportfunder.com/teams/sambo,0.0,0,Yerevan,Yerevan,Armenia,USD,0,teams,0.0,0,$0.00 ,,"1
CAMPAIGN",,Sambo,the sambo federation of armenia is working to get top athletes to keep the armenian flag high in in 2018 european sambo cup held on 14 17 december in spain  it takes patience  perseverance  and a very dedicated athlete and organization to make it happen  sambo federation of armenia  together with its athletes and coaches and support staff  is working together to get ready for the season  we have created a fundraising campaign and we want to team up with you  to help us reach our goals in representing armenia on the world stage  fight for medals on the international circuit  and have the means to do so +the average cost of a season for a top athlete is approximately 1000 usd  which includes travel and accommodation  competition entry fees  amongst other things +by contributing  you are supporting sambo federation of armenia as an organization and its athletes  you are also becoming part of something big  and so powerful  that is helping young athletes reach their dreams and achieve athletic excellence  being a part of the sambo federation of armenia is a big step forward in an athlete's development  and we believe we can take them to the next level +we are asking for your support and to help spread the word  please team up with us ,,sambo federation armenia working get top athletes keep armenian flag high european sambo cup held december spain takes patience perseverance dedicated athlete organization make happen sambo federation armenia together athletes coaches support staff working together get ready season created fundraising campaign want team help us reach goals representing armenia world stage fight medals international circuit means +the average cost season top athlete approximately usd includes travel accommodation competition entry fees amongst things +by contributing supporting sambo federation armenia organization athletes also becoming part something big powerful helping young athletes reach dreams achieve athletic excellence part sambo federation armenia big step forward athlete 's development believe take next level +we asking support help spread word please team us,117,13.553,en,1,"The Sambo Federation of Armenia is working to get top athletes to keep the Armenian flag high in in 2018 European Sambo Cup held on 14-17 December in Spain. It takes patience, perseverance, and a very dedicated athlete and organization to make it happen. Sambo Federation of Armenia, together with its athletes and coaches and support staff, is working together to get ready for the season. We have created a fundraising campaign and we want to team up with you! To help us reach our goals in representing Armenia on the world stage, fight for medals on the international circuit, and have the means to do so.
The average cost of a season for a top athlete is approximately 1000 USD, which includes travel and accommodation, competition entry fees, amongst other things.
By contributing, you are supporting Sambo Federation of Armenia as an organization and its athletes. You are also becoming part of something BIG, and so POWERFUL, that is helping young athletes reach their dreams and achieve athletic excellence. Being a part of the Sambo Federation of Armenia is a big step forward in an athlete's development, and we believe we can take them to the next level.
We are asking for your support and to help spread the word! Please team up with us!",4.0,0.0,2.0,8.0,1.0,9.0
https://sportfunder.com/lionssportsclubyadrami/31841,5,SYEDALI,Cricket,Please Support and help for Cricket equipment...,$0 ,https://sportfunder.com/teams/cricket,0.0,0,Yedrami,Karnataka,India,USD,0,teams,0.0,0,,,,,,,,,1,0.0,unknown,0,0,,,,,,
https://sportfunder.com/defenderswroclaw/28203,6,DEFENDERS KORFBALL WROCŁAW,Korfball,Help us go to the top!,€15,https://sportfunder.com/athletes/korfball,6.0,0,Wroclaw,Poland,,Euro,15,athletes,14.9025,0,€15.00,,"1
CAMPAIGN","2
SUPPORTERS",Korfball,eng+hi +we're defenders wrocław(https //www facebook com/defenders wroclaw/)  we playing korfball(https //en wikipedia org/wiki/korfball) from season 2014/15  in last two seasons we've got 4th place in polish korfball league  from that season we will play in two leagues at the same time  polish and czech  in our team plays actual and ex players from polish national team  we have young promising players and we have lot of willingness to train and play in poland and around the world +but   (always is a  but )+   a few days ago we lost possibility to train for free(as before) in our sports hall  with no true reasons(other teams can do it)  that hall is one of two full size sports hall in wrocław with stuff to play korfball  the second don't have a free term  so we can't rent that  even if we can  we can't because    we don't have enough money +korfball isn't popular in poland(unfortunately)  so we don't have a sponsors  founders or donors  we 'live' just from our contributions and sometimes small donors from friends ++now we have a few problems +1  we don't have a place to train+2  we don't have korfball stuff(baskets and balls) to train+3  we don't have a place to play matches+4  we don't have enough money to rent a sports hall with korfball stuff  or buy korfball stuff and rent another sports hall++it's our first time when we need to ask you for some help  for us every cent is important  so amount of your donate doesn't matter  +every help is very  very important ++we really want to play  but without your help we can't do it   +we will be extremely grateful for any kind of help +++                                                                              ++pol+cześć ++z tej strony defenders wrocław(https //www facebook com/defenders wroclaw/)  gramy w korfball(https //pl wikipedia org/wiki/korfball) od sezonu 2014/15  od tego sezonu będziemy grali w dwóch ligach na raz   polskiej i czeskiej  w naszym klubie grają aktualni oraz byli reprezentanci polski  w większości tworzą nas młodzi  obiecujący gracze  którzy mają dużo chęci do treningów i gry zarówno w polsce jak i poza granicami naszego kraju +ale   (zawsze jest jakieś  ale )+   kilka dni temu straciliśmy możliwość trenowania bez opłat(jak do tej pory) na  naszej  hali sportowej  bez żadnego szczególnego powodu(inne drużyny mogą to nadal robić)  niestety ta hala jest jedną z dwóch pełnowymiarowych hal we wrocławiu  które posiadają sprzęt do korfballu  ta druga nie ma niestety wolnych terminów  więc nie mamy możliwości jej zmiany  nawet gdyby terminy były  to i tak niewiele by nam to dało  ponieważ w tym momencie na taki wynajem nas nie stać   +korfball niestety nie jest w polsce popularnym sportem  więc nie mamy stałych sponsorów  darczyńców itd  utrzymujemy się wyłącznie z własnych składek członkowskich i czasami jakiś drobnych środków od znajomych  bądź ich firm ++w tym momencie mamy kilka problemów +1  nie mamy gdzie trenować+2  nie mamy sprzętu do korfballu+3  nie mamy miejsca do grania meczy(a raczej pieniędzy na jego wynajem)+4  nie mamy wystarczających środków  żeby wynająć halę ze sprzętem do korfballu  lub kupić taki sprzęt i wynająć inną halę ++to nas pierwszy raz  gdy musimy prosić o pomoc  każdy grosz w tym momencie jest dla nas niesamowicie cenny  więc wysokość wsparcia nie ma znaczenia  każda pomoc jest nam bardzo  bardzo potrzebna ++bardzo chcemy nadal grać i odnosić sukcesy  ale bez waszej pomocy chyba nie będzie to możliwe   +na prawdę będziemy niesamowicie wdzięczni za każdy rodzaj wsparcia ,,eng +hi +we're defenders wrocław (https //www facebook com /defenders wroclaw /) playing korfball (https //en wikipedia org /wiki/korfball) season /15 last two seasons 've got place polish korfball league season play two leagues time polish czech team plays actual ex players polish national team young promising players lot willingness train play poland around world +but (always )+ days ago lost possibility train free (as ) sports hall true reasons (other teams ) hall one two full size sports hall wrocław stuff play korfball second 't free term 't rent even 't 't enough money +korfball 't popular poland (unfortunately) 't sponsors founders donors 'live' contributions sometimes small donors friends ++now problems +1 't place train +2 't korfball stuff (baskets balls ) train +3 't place play matches +4 't enough money rent sports hall korfball stuff buy korfball stuff rent another sports hall ++it's first time need ask help us every cent important amount donate 't matter +every help important ++we really want play without help 't +we extremely grateful kind help +++ ++pol+cześć ++z tej strony defenders wrocław (https //www facebook com /defenders wroclaw /) gramy w korfball (https //pl wikipedia org /wiki/korfball) od sezonu /15 od tego sezonu będziemy grali w dwóch ligach na raz polskiej czeskiej w naszym klubie grają aktualni oraz byli reprezentanci polski w większości tworzą nas młodzi obiecujący gracze którzy mają dużo chęci treningów gry zarówno w polsce jak poza granicami naszego kraju +ale (zawsze jest jakieś ale )+ kilka dni temu straciliśmy możliwość trenowania bez opłat (jak tej pory ) na naszej hali sportowej bez żadnego szczególnego powodu (inne drużyny mogą nadal robić ) niestety ta hala jest jedną z dwóch pełnowymiarowych hal wrocławiu które posiadają sprzęt korfballu ta druga nie niestety wolnych terminów więc nie mamy możliwości jej zmiany nawet gdyby terminy były tak niewiele nam dało ponieważ w tym momencie na taki wynajem nas nie stać +korfball niestety nie jest w polsce popularnym sportem więc nie mamy stałych sponsorów darczyńców itd utrzymujemy się wyłącznie z własnych składek członkowskich czasami jakiś drobnych środków od znajomych bądź ich firm ++w tym momencie mamy kilka problemów +1 nie mamy gdzie trenować +2 nie mamy sprzętu korfballu +3 nie mamy miejsca grania meczy (a raczej pieniędzy na jego wynajem )+4 nie mamy wystarczających środków żeby wynająć halę ze sprzętem korfballu lub kupić taki sprzęt wynająć inną halę ++to nas pierwszy raz gdy musimy prosić pomoc każdy grosz w tym momencie jest dla nas niesamowicie cenny więc wysokość wsparcia nie znaczenia każda pomoc jest nam bardzo bardzo potrzebna ++bardzo chcemy nadal grać odnosić sukcesy ale bez waszej pomocy chyba nie będzie możliwe +na prawdę będziemy niesamowicie wdzięczni za każdy rodzaj wsparcia,447,14.858,pl,0,"ENG
Hi!
We're Defenders Wrocław(https://www.facebook.com/defenders.wroclaw/), we playing Korfball(https://en.wikipedia.org/wiki/Korfball) from season 2014/15. In last two seasons we've got 4th place in Polish Korfball League. From that season we will play in two leagues at the same time! Polish and Czech! In our team plays actual and ex players from Polish National Team. We have young promising players and we have lot of willingness to train and play in Poland and around the World!
but...(always is a ""but"")
...a few days ago we lost possibility to train for free(as before) in our sports hall, with no true reasons(other teams can do it). That hall is one of two full-size sports hall in Wrocław with stuff to play Korfball. The second don't have a free term, so we can't rent that. Even if we can, we can't because... we don't have enough money.
Korfball isn't popular in Poland(unfortunately), so we don't have a sponsors, founders or donors. We 'live' just from our contributions and sometimes small donors from friends.

Now we have a few problems:
1. We don't have a place to train
2. We don't have Korfball Stuff(baskets and balls) to train
3. We don't have a place to play matches
4. We don't have enough money to rent a sports hall with Korfball stuff, or buy Korfball Stuff and rent another sports hall

It's our first time when we need to ask you for some help. For us every cent is important, so amount of your donate doesn't matter. 
Every help is very, very important!

We really want to play, but without your help we can't do it...
We will be extremely grateful for any kind of help!


______________________________________________________________________________

POL
Cześć!

Z tej strony Defenders Wrocław(https://www.facebook.com/defenders.wroclaw/), gramy w Korfball(https://pl.wikipedia.org/wiki/Korfball) od sezonu 2014/15. Od tego sezonu będziemy grali w dwóch ligach na raz - Polskiej i Czeskiej! W naszym klubie grają aktualni oraz byli reprezentanci Polski. W większości tworzą nas młodzi, obiecujący gracze, którzy mają dużo chęci do treningów i gry zarówno w Polsce jak i poza granicami naszego kraju.
ale...(zawsze jest jakieś ""ale"")
...kilka dni temu straciliśmy możliwość trenowania bez opłat(jak do tej pory) na ""naszej"" hali sportowej, bez żadnego szczególnego powodu(inne drużyny mogą to nadal robić). Niestety ta hala jest jedną z dwóch pełnowymiarowych hal we Wrocławiu, które posiadają sprzęt do Korfballu. Ta druga nie ma niestety wolnych terminów, więc nie mamy możliwości jej zmiany. Nawet gdyby terminy były, to i tak niewiele by nam to dało, ponieważ w tym momencie na taki wynajem nas nie stać...
Korfball niestety nie jest w Polsce popularnym sportem, więc nie mamy stałych sponsorów, darczyńców itd. Utrzymujemy się wyłącznie z własnych składek członkowskich i czasami jakiś drobnych środków od znajomych, bądź ich firm.

W tym momencie mamy kilka problemów:
1. Nie mamy gdzie trenować
2. Nie mamy sprzętu do Korfballu
3. Nie mamy miejsca do grania meczy(a raczej pieniędzy na jego wynajem)
4. Nie mamy wystarczających środków, żeby wynająć halę ze sprzętem do Korfballu, lub kupić taki sprzęt i wynająć inną halę.

To nas pierwszy raz, gdy musimy prosić o pomoc. Każdy grosz w tym momencie jest dla nas niesamowicie cenny, więc wysokość wsparcia nie ma znaczenia. Każda pomoc jest nam bardzo, bardzo potrzebna!

Bardzo chcemy nadal grać i odnosić sukcesy, ale bez Waszej pomocy chyba nie będzie to możliwe...
Na prawdę będziemy niesamowicie wdzięczni za każdy rodzaj wsparcia!",,,,,,
https://sportfunder.com/worcesterunitedcricketclub/31485,7,WORCESTER UNITED CRICKET CLUB,Cricket,Be part of our journey to the podium!,€0,https://sportfunder.com/teams/cricket,0.0,0,Worcester,Western Cape,South Africa,Euro,0,teams,0.0,0,,,,,,,,,1,0.0,unknown,0,0,,,,,,
https://sportfunder.com/bobthompson/12274,8,BOB THOMPSON,Cross Country Skiing,Help fund my 2014-15 season and international...,"$1,300 ",https://sportfunder.com/teams/cross-country-skiing,23.0,10,Woodstock,Ontario,Canada,USD,"1,300",teams,1300.0,0,"$1,300.00 ",,"1
CAMPAIGN","21
SUPPORTERS",Cross Country Skiing,my athletic goal is +when i was 14 i decided that i wanted to pursue skiing at a level that would get me to the olympics  after nearly 10 years of training and competing with this goal in mind i almost achieved my goal  at the olympic trials races this past winter  i won the first of two sprint races  the winner of the second sprint was selected for the olympic team and i was the only eligible alternate for the last sprint team spot  my training and planning for this race season have been strongly influenced by this result and from this glimpse of my potential i have a lot of confidence for what i can achieve this year ++to be a member of a national development centre like the one i train with in thunder bay  ontario  requires a fee of  12 500  this fee covers all our training camps during the summer as well as all the north american racing trips through the winter  my goals for this year include qualifying for some world cup tour trips where i will need to pay for the travel to europe for several weeks of racing  this will require a higher budget than i have planned for the past few years ++my first few years on a training centre i worked part time at a furniture store doing deliveries  thanks to the support of stonewaters sponsoring me from the sales of what was nicknamed  the bob couch  and very flexible scheduling for my hours  i was able to nearly fully support myself  there was still a cost to my training and i had to make compromises that lead to a fall in my expected performance progression  the past 2 years my parents have been my support and i can't thank them enough for standing behind me and believing in me as much as they do  this is a big stress on my family and i am trying to reach out to my amazing community of friends who have always shown interest in my skiing pursuits ++to be able to train without the stress of not knowing whether i can cover the expense of all the races i hope to attend and qualify for is an enormous benefit  it is the difference between wondering   can i go on that trip if i qualify for it   to  i'm going on that trip  when i qualify for it   the mental state makes a huge difference on performance  and money worries can be a large stress on anyone +i will be using the funds for +the expenses that make up my national development centre fee for this year are ++equipment    2 000++summer camps+altitude and volume camp   bend  oregon    1 200+volume camp   hayward  wisconsin    800++early season snow camp   canmore  alberta    1 500+december north american cup races   montana and b c     3 000+january north american cup races   ontario    1 500+finland polar cup tour    2500++i hope to break onto the international racing scene this year  the estimated costs of those trips are ++january world cup tour #2   otepaa  estonia   rybinsk  russia    4 000+february scandinavian cup b tour   lahtvia   estonia    4 000++covering my domestic expenses will make planning and preparing for the cost of an international trip much more manageable and achievable +your contribution means +i can continue to race with all my focus on getting to the top of the podium  cross country skiing is a long term sport  with the majority of racers not hitting the peak of their careers until their late 20's  getting support while still being a developing athlete will help me to get to that next level and put me solidly on track for the world cup and olympic starts i dream about ++any amount of support i can get is greatly appreciated and i want to thank everyone for believing in me so far  i hope that in sharing my experiences  both the highs and lows  i can inspire new generations of competitors ,,athletic goal +when decided wanted pursue skiing level would get olympics nearly years training competing goal mind almost achieved goal olympic trials races past winter first two sprint races winner second sprint selected olympic team eligible alternate last sprint team spot training planning race season strongly influenced result glimpse potential lot confidence achieve year ++to member national development centre like one train thunder bay ontario requires fee fee covers training camps summer well north american racing trips winter goals year include qualifying world cup tour trips need pay travel europe several weeks racing require higher budget planned past years ++my first years training centre worked part time furniture store deliveries thanks support stonewaters sponsoring sales nicknamed bob couch flexible scheduling hours able nearly fully support still cost training make compromises lead fall expected performance progression past years parents support 't thank enough standing behind believing much big stress family trying reach amazing community friends always shown interest skiing pursuits ++to able train without stress knowing whether cover expense races hope attend qualify enormous benefit difference wondering go trip qualify 'm going trip qualify mental state makes huge difference performance money worries large stress anyone +i using funds +the expenses make national development centre fee year ++equipment ++summer camps +altitude volume camp bend oregon +volume camp hayward wisconsin ++early season snow camp canmore alberta +december north american cup races montana b c +january north american cup races ontario +finland polar cup tour ++i hope break onto international racing scene year estimated costs trips ++january world cup tour #2 otepaa estonia rybinsk russia +february scandinavian cup b tour lahtvia estonia ++covering domestic expenses make planning preparing cost international trip much manageable achievable +your contribution means +i continue race focus getting top podium cross country skiing long term sport majority racers hitting peak careers late 's getting support still developing athlete help get next level put solidly track world cup olympic starts dream ++any amount support get greatly appreciated want thank everyone believing far hope sharing experiences highs lows inspire new generations competitors,340,31.414,en,1,"My athletic goal is:
When I was 14 I decided that I wanted to pursue skiing at a level that would get me to the Olympics. After nearly 10 years of training and competing with this goal in mind I almost achieved my goal. At the Olympic Trials races this past winter, I won the first of two sprint races. The winner of the second sprint was selected for the Olympic team and I was the only eligible alternate for the last sprint team spot. My training and planning for this race season have been strongly influenced by this result and from this glimpse of my potential I have a lot of confidence for what I can achieve this year.

To be a member of a National Development Centre like the one I train with in Thunder Bay, Ontario, requires a fee of $12 500. This fee covers all our training camps during the summer as well as all the North American racing trips through the winter. My goals for this year include qualifying for some World Cup Tour trips where I will need to pay for the travel to Europe for several weeks of racing. This will require a higher budget than I have planned for the past few years.

My first few years on a Training Centre I worked part time at a furniture store doing deliveries. Thanks to the support of Stonewaters sponsoring me from the sales of what was nicknamed ""The Bob Couch"" and very flexible scheduling for my hours, I was able to nearly fully support myself. There was still a cost to my training and I had to make compromises that lead to a fall in my expected performance progression. The past 2 years my parents have been my support and I can't thank them enough for standing behind me and believing in me as much as they do. This is a big stress on my family and I am trying to reach out to my amazing community of friends who have always shown interest in my skiing pursuits.

To be able to train without the stress of not knowing whether I can cover the expense of all the races I hope to attend and qualify for is an enormous benefit. It is the difference between wondering, ""Can I go on that trip if I qualify for it"", to ""I'm going on that trip, when I qualify for it"". The mental state makes a huge difference on performance, and money worries can be a large stress on anyone.
I will be using the funds for:
The expenses that make up my National Development Centre fee for this year are:

Equipment - $2 000

Summer Camps
Altitude and Volume Camp - Bend, Oregon - $1 200
Volume Camp - Hayward, Wisconsin - $800

Early Season Snow Camp - Canmore, Alberta - $1 500
December North American Cup Races - Montana and B.C. - $3 000
January North American Cup Races - Ontario - $1 500
Finland Polar Cup Tour - $2500

I hope to break onto the International racing scene this year, the estimated costs of those trips are:

January World Cup Tour #2 - Otepaa, Estonia + Rybinsk, Russia - $4 000
February Scandinavian Cup B-Tour - Lahtvia + Estonia - $4 000

Covering my domestic expenses will make planning and preparing for the cost of an international trip much more manageable and achievable.
Your contribution means:
I can continue to race with all my focus on getting to the top of the podium. Cross Country skiing is a long term sport, with the majority of racers not hitting the peak of their careers until their late 20's. Getting support while still being a developing athlete will help me to get to that next level and put me solidly on track for the World Cup and Olympic starts I dream about.

Any amount of support I can get is greatly appreciated and I want to thank everyone for believing in me so far. I hope that in sharing my experiences, both the highs and lows, I can inspire new generations of competitors.",9.0,4.0,10.0,24.0,1.0,20.0
